Claim_ID,Policy_ID,Date_of_Loss,Report_Date,Total_Paid_Amount,Coverage_Type,Bodily_Injury_Limit_Per_Person,Property_Damage_Limit,Collision_Deductible,Policy_Tenure_Months,Driver_Age,Insurance_Score_Band,Vehicle_Age_Years,Vehicle_ACV,Vehicle_Segment,Urbanicity,Repair_Cost_Index,Medical_Cost_Index,Weather_Cat_Risk_Index,Report_Lag_Days,Collision_Type,Injury_Indicator,At_Fault_Indicator,Multi_Vehicle_Flag,Weather_At_LOSS,Prior_Claims_Count_36M,Moving_Violations_36M,Attorney_Rep_At_FNOL
CLM1016258,POL2016258,2024-03-06,2024-03-10,2651.58,Liability,250000,50000,500,105,32,D_BelowAvg,5,10646.0,Sedan,Suburban,0.867,0.789,0.379,4,Angle,False,Insured,False,Rain,0,1,False
CLM1016259,POL2016259,2024-04-18,2024-04-18,5.72,Comprehensive,250000,25000,1000,64,65,D_BelowAvg,9,11973.0,SUV,Suburban,0.932,1.039,0.322,0,Angle,False,Insured,True,Rain,0,0,False
CLM1016260,POL2016260,2024-04-06,2024-04-27,887.13,PIP,25000,10000,1500,145,45,C_Average,6,9691.0,Sedan,Urban,1.177,1.14,0.011,21,Parked,False,ThirdParty,True,Snow,0,0,False
CLM1016261,POL2016261,2024-06-30,2024-07-06,6392.58,Liability,100000,25000,500,192,80,B_Good,3,36855.0,SUV,Rural,0.911,0.8,0.279,6,Angle,False,Insured,True,Clear,0,0,False
CLM1016262,POL2016262,2024-10-18,2024-10-20,3427.83,Collision,25000,100000,500,5,71,C_Average,6,12627.0,Sedan,Suburban,1.201,1.018,0.109,2,Angle,False,Insured,True,Rain,1,0,False
CLM1016263,POL2016263,2024-07-10,2024-07-14,4704.73,Liability,50000,50000,2000,160,77,E_Poor,8,18130.0,Sedan,Urban,1.054,1.108,0.17,4,RearEnd,False,Insured,True,Rain,0,0,False
CLM1016264,POL2016264,2023-11-11,2023-11-12,3761.75,Liability,50000,250000,2000,80,76,A_VeryGood,4,26726.0,SUV,Urban,1.141,1.166,0.074,1,SingleVehicle,False,ThirdParty,False,Clear,0,1,False
CLM1016265,POL2016265,2024-03-29,2024-03-31,1327.58,Collision,100000,25000,500,230,49,C_Average,5,21474.0,Sedan,Suburban,1.022,0.876,0.488,2,Parked,True,Insured,True,Clear,1,1,False
CLM1016266,POL2016266,2025-05-19,2025-05-19,4244.9,Collision,25000,10000,500,40,72,A_VeryGood,7,16524.0,SUV,Suburban,0.895,1.063,0.033,0,RearEnd,False,Shared,False,Rain,1,0,False
CLM1016267,POL2016267,2024-03-23,2024-03-23,1627.51,Comprehensive,25000,250000,1500,23,38,C_Average,9,15409.0,Sedan,Suburban,0.955,0.912,0.133,0,RearEnd,True,Unknown,True,Rain,0,0,False
CLM1016268,POL2016268,2024-11-29,2024-11-29,4942.08,PIP,25000,100000,1000,9,41,A_VeryGood,8,21480.0,SUV,Urban,1.26,1.219,0.135,0,Sideswipe,False,Insured,True,Clear,0,1,False
CLM1016269,POL2016269,2025-09-23,2025-09-30,749.7,Liability,100000,50000,500,205,39,C_Average,6,12894.0,Economy,Rural,0.75,0.906,0.479,7,Parked,False,ThirdParty,False,Clear,0,1,False
CLM1016270,POL2016270,2025-10-13,2025-10-14,3596.59,Collision,500000,25000,1000,161,32,C_Average,6,23198.0,Pickup,Urban,1.128,1.283,0.306,1,RearEnd,False,Insured,True,Clear,1,0,False
CLM1016271,POL2016271,2024-08-18,2024-08-23,2842.53,Collision,50000,100000,1500,158,43,C_Average,11,14626.0,SUV,Suburban,0.935,1.021,0.174,5,Angle,False,ThirdParty,False,Clear,1,0,True
CLM1016272,POL2016272,2024-11-04,2024-11-25,2232.0,Collision,500000,10000,500,64,24,B_Good,13,11592.0,Sedan,Suburban,0.872,1.103,0.227,21,RearEnd,False,Insured,True,Clear,0,0,False
CLM1016273,POL2016273,2025-01-12,2025-01-12,2532.2,Collision,50000,100000,500,119,59,A_VeryGood,5,17704.0,Van,Urban,1.044,1.272,0.069,0,RearEnd,False,Insured,True,Clear,0,1,False
CLM1016274,POL2016274,2024-04-11,2024-04-17,1141.18,Collision,50000,50000,1000,18,41,C_Average,8,15242.0,SUV,Rural,0.946,1.002,0.252,6,SingleVehicle,False,ThirdParty,False,Clear,0,0,False
CLM1016275,POL2016275,2025-03-11,2025-03-13,4499.08,Liability,100000,25000,500,113,75,D_BelowAvg,0,24569.0,Sedan,Urban,1.293,1.291,0.059,2,SingleVehicle,False,ThirdParty,False,Rain,0,0,False
CLM1016276,POL2016276,2025-03-01,2025-03-05,3825.28,UM_UIM,25000,25000,1500,1,30,A_VeryGood,13,15031.0,SUV,Urban,1.191,1.43,0.105,4,Angle,False,Insured,True,Clear,0,0,False
CLM1016277,POL2016277,2024-06-14,2024-07-05,3682.87,UM_UIM,100000,50000,1500,135,20,B_Good,8,14400.0,Sports,Suburban,0.954,0.986,0.121,21,RearEnd,False,Insured,True,Clear,2,0,False
CLM1016278,POL2016278,2024-03-20,2024-03-27,5102.02,Liability,250000,100000,1000,86,48,D_BelowAvg,0,18569.0,Economy,Urban,1.445,1.258,0.406,7,SingleVehicle,False,Insured,True,Clear,0,0,False
CLM1016279,POL2016279,2025-08-28,2025-09-07,8130.29,Liability,50000,50000,500,10,70,B_Good,7,12533.0,Economy,Suburban,1.25,1.055,0.512,10,SingleVehicle,False,ThirdParty,False,Fog,1,0,False
CLM1016280,POL2016280,2024-03-19,2024-03-19,19293.19,Collision,50000,50000,1000,145,83,A_VeryGood,3,54239.0,Luxury,Rural,0.944,0.914,0.265,0,HeadOn,False,ThirdParty,True,Clear,1,0,False
CLM1016281,POL2016281,2024-05-17,2024-05-27,3114.31,Liability,50000,50000,1000,172,62,A_VeryGood,9,17623.0,Van,Urban,1.18,1.405,0.127,10,SingleVehicle,False,ThirdParty,False,Wind,1,0,False
CLM1016282,POL2016282,2025-04-14,2025-05-14,5175.25,PIP,25000,10000,1500,69,43,C_Average,11,14373.0,Economy,Urban,0.972,1.348,0.485,30,SingleVehicle,False,Insured,False,Clear,0,1,False
CLM1016283,POL2016283,2024-03-04,2024-03-25,13992.12,PIP,100000,10000,1000,11,27,C_Average,10,10075.0,Economy,Rural,0.853,0.961,0.351,21,HeadOn,False,Insured,True,Clear,0,0,False
CLM1016284,POL2016284,2024-01-21,2024-01-31,5420.1,PIP,50000,10000,500,175,28,D_BelowAvg,4,22360.0,SUV,Suburban,0.942,1.036,0.488,10,RearEnd,False,Insured,True,Clear,0,0,False
CLM1016285,POL2016285,2023-11-17,2023-11-27,5101.78,Collision,100000,25000,1000,167,43,D_BelowAvg,5,41158.0,Luxury,Urban,1.116,1.267,0.213,10,RearEnd,False,Shared,False,Clear,0,0,False
CLM1016286,POL2016286,2025-01-25,2025-01-28,2777.22,Comprehensive,100000,10000,1000,109,72,A_VeryGood,8,24576.0,Pickup,Suburban,1.024,1.127,0.295,3,Angle,False,ThirdParty,True,Clear,0,2,False
CLM1016287,POL2016287,2024-04-24,2024-05-15,2080.69,Liability,25000,25000,1500,57,18,A_VeryGood,6,16654.0,Economy,Urban,0.97,1.495,0.139,21,RearEnd,False,ThirdParty,False,Snow,0,0,False
CLM1016288,POL2016288,2023-11-10,2023-11-16,5468.79,Liability,25000,25000,1000,101,56,A_VeryGood,9,29604.0,Luxury,Urban,1.252,1.048,0.075,6,RearEnd,False,ThirdParty,True,Clear,0,1,False
CLM1016289,POL2016289,2023-11-29,2023-11-29,2298.03,Collision,50000,10000,1000,177,39,B_Good,6,13745.0,Sedan,Suburban,0.953,1.094,0.399,0,Angle,True,ThirdParty,True,Clear,0,0,False
CLM1016290,POL2016290,2024-05-18,2024-05-19,1145.96,Collision,50000,50000,2000,1,63,C_Average,11,13256.0,SUV,Suburban,0.838,0.962,0.297,1,Sideswipe,False,Shared,True,Clear,0,0,False
CLM1016291,POL2016291,2025-01-16,2025-01-16,1881.27,Comprehensive,25000,100000,500,46,30,C_Average,9,20539.0,Pickup,Suburban,0.933,1.019,0.098,0,RearEnd,False,Shared,True,Clear,0,0,False
CLM1016292,POL2016292,2024-10-13,2024-11-03,6385.58,PIP,100000,10000,1000,40,35,D_BelowAvg,12,12312.0,SUV,Urban,1.107,1.14,0.19,21,SingleVehicle,True,ThirdParty,False,Rain,1,1,True
CLM1016293,POL2016293,2024-12-09,2024-12-09,2909.04,Liability,25000,25000,2000,62,75,C_Average,12,9293.0,Sedan,Suburban,0.979,1.173,0.312,0,RearEnd,False,Insured,True,Clear,0,1,False
CLM1016294,POL2016294,2024-07-23,2024-07-26,3340.72,PIP,100000,50000,500,71,76,D_BelowAvg,4,20117.0,Sedan,Suburban,0.934,0.955,0.524,3,RearEnd,False,Shared,True,Rain,0,0,False
CLM1016295,POL2016295,2023-11-01,2023-11-06,4083.16,Collision,100000,250000,500,173,42,B_Good,2,15563.0,Economy,Urban,1.074,1.063,0.178,5,SingleVehicle,False,Shared,False,Clear,0,1,False
CLM1016296,POL2016296,2024-11-28,2024-11-30,966.56,Liability,100000,50000,0,189,76,C_Average,7,20811.0,Pickup,Urban,1.236,1.092,0.427,2,Parked,False,Insured,True,Ice,0,0,False
CLM1016297,POL2016297,2025-09-08,2025-09-29,4078.63,Liability,25000,10000,500,79,62,B_Good,13,14867.0,SUV,Rural,0.964,0.985,0.211,21,Angle,False,Insured,True,Clear,1,1,False
CLM1016298,POL2016298,2024-03-21,2024-03-22,1418.53,Collision,50000,25000,500,45,34,A_VeryGood,5,8226.0,Economy,Suburban,0.965,1.076,0.285,1,RearEnd,False,ThirdParty,True,Clear,0,0,False
CLM1016299,POL2016299,2025-03-30,2025-03-31,6018.28,Collision,100000,50000,500,239,67,E_Poor,2,38736.0,Sports,Suburban,1.051,0.96,0.495,1,RearEnd,False,Insured,True,Clear,0,1,False
CLM1016300,POL2016300,2024-01-28,2024-01-28,3064.42,Liability,25000,100000,500,197,47,B_Good,2,40204.0,Luxury,Suburban,0.973,1.078,0.415,0,RearEnd,False,Insured,True,Clear,0,0,False
CLM1016301,POL2016301,2024-11-20,2024-12-04,1147.91,Comprehensive,25000,50000,1000,53,54,A_VeryGood,6,9920.0,Sedan,Urban,1.011,1.191,0.358,14,Sideswipe,False,Shared,False,Clear,0,1,False
CLM1016302,POL2016302,2023-12-02,2023-12-06,6157.89,Liability,50000,25000,1000,163,23,B_Good,5,14427.0,Economy,Urban,1.087,1.128,0.294,4,Angle,True,ThirdParty,False,Clear,1,0,False
CLM1016303,POL2016303,2025-09-04,2025-09-10,4721.32,Liability,250000,50000,2000,84,74,C_Average,9,20443.0,SUV,Suburban,0.998,1.02,0.113,6,RearEnd,False,ThirdParty,True,Clear,0,0,False
CLM1016304,POL2016304,2024-01-20,2024-01-24,3695.66,UM_UIM,50000,25000,500,106,67,B_Good,9,16161.0,Van,Suburban,1.114,1.167,0.239,4,Angle,False,ThirdParty,False,Clear,1,0,False
CLM1016305,POL2016305,2024-11-05,2024-11-07,1219.04,Collision,25000,10000,1000,239,73,A_VeryGood,10,12587.0,SUV,Rural,1.001,0.975,0.322,2,SingleVehicle,False,ThirdParty,False,Clear,0,0,False
CLM1016306,POL2016306,2024-04-08,2024-04-08,8555.67,Liability,500000,25000,500,108,54,A_VeryGood,3,22344.0,SUV,Suburban,0.943,0.999,0.106,0,SingleVehicle,True,Shared,False,Snow,1,0,False
CLM1016307,POL2016307,2024-02-21,2024-02-28,5402.1,Liability,100000,25000,1000,235,29,D_BelowAvg,13,13802.0,Pickup,Urban,1.173,1.236,0.3,7,RearEnd,False,Shared,False,Rain,0,0,False
CLM1016308,POL2016308,2024-03-14,2024-04-13,1255.74,Collision,25000,25000,500,100,81,B_Good,3,12843.0,Sedan,Rural,1.011,0.936,0.328,30,RearEnd,True,Shared,True,Clear,0,1,True
CLM1016309,POL2016309,2025-05-07,2025-05-07,2399.15,Collision,50000,25000,1000,135,67,B_Good,9,14904.0,SUV,Urban,1.22,1.318,0.121,0,RearEnd,False,Insured,True,Clear,0,0,False
CLM1016310,POL2016310,2024-10-27,2024-10-31,13111.28,UM_UIM,100000,10000,1500,128,38,D_BelowAvg,6,13233.0,Sedan,Suburban,1.022,0.999,0.461,4,RearEnd,True,ThirdParty,True,Clear,2,0,False
CLM1016311,POL2016311,2025-09-12,2025-09-16,9187.01,Liability,100000,25000,0,93,21,C_Average,6,12595.0,Sedan,Urban,1.178,1.294,0.346,4,SingleVehicle,False,Insured,False,Clear,0,1,False
CLM1016312,POL2016312,2024-04-11,2024-04-11,5317.84,Liability,25000,10000,1000,156,61,E_Poor,4,14971.0,SUV,Rural,0.974,0.949,0.235,0,Angle,False,Shared,False,Clear,0,0,False
CLM1016313,POL2016313,2023-11-28,2023-12-01,2258.31,Liability,250000,250000,500,6,49,C_Average,7,31901.0,SUV,Suburban,1.065,1.016,0.472,3,RearEnd,False,Shared,True,Rain,0,0,False
CLM1016314,POL2016314,2024-05-10,2024-05-15,7088.55,PIP,25000,25000,1500,185,40,A_VeryGood,0,29808.0,SUV,Suburban,1.18,1.085,0.472,5,HeadOn,False,Insured,True,Clear,0,1,False
CLM1016315,POL2016315,2024-10-17,2024-10-27,1269.31,Collision,100000,25000,500,0,18,D_BelowAvg,6,12951.0,Economy,Rural,0.94,0.898,0.199,10,Other,False,ThirdParty,True,Fog,1,2,True
CLM1016316,POL2016316,2023-10-24,2023-10-27,9834.07,PIP,25000,250000,1000,232,70,B_Good,4,27113.0,SUV,Urban,1.197,1.456,0.065,3,Angle,False,Shared,True,Clear,1,2,False
CLM1016317,POL2016317,2024-03-29,2024-03-29,372.44,Collision,50000,25000,1000,28,56,C_Average,21,6697.0,Sedan,Urban,1.091,1.091,0.345,0,Parked,False,Shared,True,Clear,0,1,False
CLM1016318,POL2016318,2025-03-25,2025-03-28,7579.32,UM_UIM,25000,50000,500,58,35,A_VeryGood,21,11653.0,Luxury,Urban,1.198,1.254,0.279,3,RearEnd,False,ThirdParty,False,Clear,1,0,False
CLM1016319,POL2016319,2025-08-05,2025-08-26,376.74,Collision,50000,25000,1000,182,41,B_Good,6,9428.0,Sedan,Rural,0.92,0.97,0.154,21,RearEnd,False,Insured,True,Clear,1,0,False
CLM1016320,POL2016320,2024-07-04,2024-07-07,3426.78,Liability,25000,100000,0,106,47,B_Good,6,16171.0,Sedan,Suburban,0.988,0.871,0.279,3,RearEnd,False,Insured,True,Rain,0,1,True
CLM1016321,POL2016321,2023-12-24,2023-12-28,414.15,Comprehensive,50000,25000,500,131,26,A_VeryGood,9,15585.0,Sedan,Suburban,0.983,1.068,0.326,4,SingleVehicle,False,ThirdParty,False,Clear,0,0,False
CLM1016322,POL2016322,2024-02-13,2024-02-13,4620.93,PIP,50000,25000,1000,92,43,B_Good,4,16270.0,Sedan,Urban,1.112,1.312,0.134,0,RearEnd,False,ThirdParty,True,Clear,0,0,False
CLM1016323,POL2016323,2025-05-26,2025-06-05,20663.72,Liability,25000,10000,1000,200,22,A_VeryGood,6,17623.0,SUV,Suburban,0.947,1.042,0.345,10,Angle,True,Shared,False,Clear,0,0,False
CLM1016324,POL2016324,2025-08-03,2025-08-04,6370.52,Liability,100000,100000,0,25,73,A_VeryGood,11,15438.0,SUV,Suburban,1.035,1.152,0.405,1,SingleVehicle,False,ThirdParty,False,Clear,0,1,False
CLM1016325,POL2016325,2024-03-14,2024-03-14,2101.65,Comprehensive,100000,50000,500,15,42,C_Average,10,25620.0,Luxury,Suburban,1.043,0.951,0.186,0,Sideswipe,False,ThirdParty,True,Clear,0,0,False
CLM1016326,POL2016326,2025-05-16,2025-05-30,9753.56,Collision,25000,100000,500,194,82,B_Good,10,16448.0,Van,Urban,1.182,1.177,0.106,14,Angle,False,ThirdParty,False,Clear,0,2,False
CLM1016327,POL2016327,2025-01-26,2025-01-27,3972.01,Collision,50000,50000,500,155,51,A_VeryGood,5,16309.0,SUV,Urban,1.167,1.193,0.34,1,Angle,False,Insured,True,Snow,0,2,True
CLM1016328,POL2016328,2024-03-12,2024-03-26,2242.63,UM_UIM,100000,50000,500,224,17,B_Good,3,28799.0,Van,Rural,0.854,0.86,0.254,14,SingleVehicle,False,Shared,False,Clear,0,1,False
CLM1016329,POL2016329,2025-03-04,2025-03-05,9117.69,PIP,50000,25000,1000,94,33,B_Good,12,14608.0,SUV,Suburban,0.995,0.988,0.066,1,SingleVehicle,True,Insured,True,Clear,0,0,False
CLM1016330,POL2016330,2025-07-15,2025-07-15,10631.03,Liability,100000,10000,500,229,67,B_Good,7,42036.0,Luxury,Urban,1.172,1.342,0.48,0,RearEnd,True,ThirdParty,True,Snow,0,0,False
CLM1016331,POL2016331,2025-04-23,2025-05-23,9298.07,Liability,500000,50000,1000,195,68,C_Average,10,24361.0,Sports,Urban,1.194,1.254,0.307,30,Angle,False,ThirdParty,True,Clear,1,0,False
CLM1016332,POL2016332,2025-05-13,2025-05-13,2189.7,Collision,25000,25000,1000,191,76,A_VeryGood,3,28154.0,SUV,Urban,1.155,1.315,0.202,0,RearEnd,False,Insured,False,Fog,0,0,False
CLM1016333,POL2016333,2023-11-23,2023-11-25,6155.42,Collision,100000,25000,2000,238,56,C_Average,2,30383.0,SUV,Urban,1.352,1.044,0.461,2,Angle,False,ThirdParty,True,Clear,0,1,False
CLM1016334,POL2016334,2024-11-06,2024-11-10,5584.39,Collision,50000,10000,1000,206,42,B_Good,6,18604.0,Pickup,Rural,1.01,0.991,0.215,4,Angle,True,ThirdParty,True,Clear,1,0,True
CLM1016335,POL2016335,2024-10-02,2024-10-23,5413.13,Liability,25000,25000,1000,118,32,A_VeryGood,0,65517.0,Luxury,Urban,1.167,1.05,0.325,21,Angle,False,Shared,True,Rain,0,0,False
CLM1016336,POL2016336,2025-10-04,2025-10-07,12433.88,UM_UIM,50000,25000,500,57,30,B_Good,12,7417.0,SUV,Rural,0.839,0.952,0.201,3,Angle,True,Insured,True,Clear,0,3,False
CLM1016337,POL2016337,2024-01-15,2024-01-17,1086.43,Collision,25000,50000,1000,138,33,D_BelowAvg,11,16525.0,Sports,Suburban,1.067,1.091,0.235,2,RearEnd,False,Insured,True,Rain,0,1,False
CLM1016338,POL2016338,2024-10-11,2024-10-12,4150.0,Collision,50000,10000,500,98,71,C_Average,7,29019.0,Sports,Suburban,0.975,0.897,0.059,1,SingleVehicle,False,Insured,False,Clear,0,0,False
CLM1016339,POL2016339,2024-01-16,2024-01-17,2880.26,Liability,50000,25000,1000,99,38,C_Average,14,8366.0,Sedan,Urban,1.08,1.145,0.201,1,RearEnd,False,Shared,True,Clear,0,0,False
CLM1016340,POL2016340,2024-07-12,2024-07-13,0.0,Comprehensive,50000,250000,2000,122,26,C_Average,7,14620.0,Sports,Urban,1.039,1.21,0.227,1,Parked,False,Insured,False,Clear,1,1,False
CLM1016341,POL2016341,2024-02-11,2024-02-13,9247.9,Liability,25000,10000,500,37,51,B_Good,14,15189.0,Pickup,Suburban,1.023,1.022,0.64,2,Angle,True,ThirdParty,False,Rain,0,0,False
CLM1016342,POL2016342,2024-08-04,2024-08-04,200.0,Collision,500000,25000,500,115,28,A_VeryGood,14,8756.0,Sedan,Rural,0.984,0.82,0.25,0,Parked,False,Insured,False,Clear,0,1,False
CLM1016343,POL2016343,2024-02-01,2024-02-11,2432.41,Collision,50000,50000,500,173,32,C_Average,11,14321.0,SUV,Suburban,1.006,0.959,0.122,10,Sideswipe,False,Insured,True,Rain,1,1,False
CLM1016344,POL2016344,2024-07-13,2024-08-03,3904.44,Liability,50000,25000,500,220,26,B_Good,13,6875.0,Economy,Urban,1.078,1.277,0.183,21,RearEnd,False,Insured,True,Snow,0,0,False
CLM1016345,POL2016345,2025-08-28,2025-08-29,1755.65,Collision,100000,25000,500,179,79,B_Good,5,18136.0,Sedan,Urban,1.2,1.131,0.217,1,Sideswipe,False,Insured,True,Ice,1,0,True
CLM1016346,POL2016346,2024-12-20,2024-12-24,6261.32,Liability,500000,25000,500,13,62,C_Average,4,11462.0,Economy,Urban,1.172,1.4,0.072,4,RearEnd,False,ThirdParty,True,Clear,0,2,False
CLM1016347,POL2016347,2024-11-28,2024-12-28,431.63,Comprehensive,250000,50000,1000,94,66,D_BelowAvg,9,17021.0,Pickup,Suburban,1.078,0.905,0.076,30,SingleVehicle,False,Insured,False,Ice,1,0,False
CLM1016348,POL2016348,2025-08-10,2025-08-20,2368.06,Liability,50000,50000,1000,189,53,B_Good,5,37659.0,Luxury,Rural,0.908,0.908,0.389,10,SingleVehicle,False,ThirdParty,False,Clear,1,0,False
CLM1016349,POL2016349,2024-04-18,2024-04-20,2222.3,PIP,100000,10000,500,213,28,C_Average,4,47873.0,Sports,Rural,0.756,0.894,0.094,2,SingleVehicle,False,Insured,True,Rain,0,0,False
CLM1016350,POL2016350,2024-05-21,2024-05-21,3539.03,Liability,25000,50000,2500,204,28,A_VeryGood,9,10060.0,Sedan,Suburban,0.929,1.004,0.194,0,RearEnd,False,Insured,True,Clear,0,0,False
CLM1016351,POL2016351,2024-10-04,2024-10-06,5471.68,PIP,50000,25000,1000,210,32,A_VeryGood,2,32169.0,Sports,Urban,1.248,1.299,0.416,2,Angle,False,Insured,True,Clear,1,0,False
CLM1016352,POL2016352,2024-04-18,2024-04-19,13020.17,PIP,25000,50000,2000,94,80,C_Average,11,14427.0,Economy,Suburban,1.119,1.116,0.316,1,HeadOn,True,ThirdParty,False,Rain,0,0,False
CLM1016353,POL2016353,2023-11-25,2023-11-25,7569.65,Liability,50000,25000,500,225,42,C_Average,12,18709.0,SUV,Suburban,0.813,0.859,0.465,0,RearEnd,True,Insured,True,Clear,0,0,False
CLM1016354,POL2016354,2024-05-26,2024-05-26,6548.99,PIP,25000,50000,1500,111,83,C_Average,13,12939.0,Sedan,Urban,1.279,1.149,0.196,0,Sideswipe,False,Shared,True,Clear,0,0,True
CLM1016355,POL2016355,2024-03-21,2024-03-24,5191.29,Liability,25000,25000,500,178,81,A_VeryGood,8,7458.0,Sedan,Suburban,1.017,0.919,0.461,3,RearEnd,False,Insured,True,Clear,0,0,True
CLM1016356,POL2016356,2024-12-17,2024-12-23,255.44,Collision,25000,50000,500,40,64,C_Average,12,9285.0,Sedan,Rural,1.025,0.935,0.333,6,Sideswipe,False,Insured,True,Clear,0,1,False
CLM1016357,POL2016357,2025-01-15,2025-01-15,7400.21,Collision,25000,10000,1000,208,27,B_Good,7,26591.0,Luxury,Urban,1.11,1.178,0.374,0,RearEnd,False,Shared,True,Snow,0,0,False
CLM1016358,POL2016358,2024-03-01,2024-03-02,5289.38,UM_UIM,250000,50000,1000,227,79,D_BelowAvg,2,20821.0,SUV,Urban,1.279,1.446,0.166,1,SingleVehicle,False,Unknown,False,Clear,0,0,False
CLM1016359,POL2016359,2025-03-06,2025-03-06,569.32,Comprehensive,25000,25000,1000,162,51,D_BelowAvg,0,30440.0,Pickup,Rural,0.871,0.885,0.439,0,RearEnd,False,Insured,True,Snow,0,0,False
CLM1016360,POL2016360,2024-05-07,2024-05-12,0.0,Collision,25000,50000,1000,21,18,A_VeryGood,12,7177.0,Economy,Urban,1.03,1.282,0.389,5,Sideswipe,False,Insured,True,Clear,0,0,False
CLM1016361,POL2016361,2025-01-07,2025-01-12,3924.7,Liability,50000,10000,1000,156,70,A_VeryGood,14,8478.0,Sedan,Rural,0.886,0.806,0.252,5,Sideswipe,False,Insured,True,Fog,0,0,False
CLM1016362,POL2016362,2024-02-08,2024-02-08,1498.15,Liability,25000,10000,1500,187,79,E_Poor,10,22491.0,Pickup,Rural,0.876,1.034,0.339,0,Sideswipe,False,ThirdParty,True,Clear,0,0,False
CLM1016363,POL2016363,2025-10-03,2025-10-09,3380.43,Liability,25000,10000,1000,202,72,A_VeryGood,13,5000.0,Sedan,Urban,1.159,1.29,0.009,6,RearEnd,False,Insured,True,Clear,0,0,False
CLM1016364,POL2016364,2024-03-21,2024-03-23,2092.7,Collision,100000,50000,1000,155,78,A_VeryGood,3,24026.0,Pickup,Rural,0.877,1.043,0.053,2,RearEnd,False,Insured,True,Clear,2,0,False
CLM1016365,POL2016365,2025-09-30,2025-10-14,2660.12,Liability,25000,50000,1500,132,70,D_BelowAvg,9,15761.0,Sedan,Suburban,1.262,1.033,0.052,14,RearEnd,False,Shared,True,Clear,0,0,False
CLM1016366,POL2016366,2025-05-31,2025-06-14,4002.16,Collision,50000,25000,500,150,63,B_Good,15,14433.0,SUV,Urban,1.154,1.23,0.1,14,Angle,False,Insured,True,Clear,0,1,False
CLM1016367,POL2016367,2025-06-15,2025-06-29,0.0,Comprehensive,50000,10000,1000,26,71,C_Average,11,10599.0,Sedan,Rural,0.966,0.901,0.111,14,SingleVehicle,False,Shared,False,Ice,1,2,False
CLM1016368,POL2016368,2024-01-09,2024-01-15,4938.51,Liability,25000,50000,1500,211,72,C_Average,5,19127.0,SUV,Urban,1.14,1.346,0.171,6,SingleVehicle,False,Unknown,False,Clear,0,1,False
CLM1016369,POL2016369,2024-09-19,2024-10-19,100.0,Collision,100000,250000,1500,110,50,D_BelowAvg,8,21929.0,Luxury,Urban,1.076,1.378,0.182,30,Parked,False,Insured,False,Fog,0,1,False
CLM1016370,POL2016370,2025-07-04,2025-07-08,503.33,Collision,25000,50000,1000,115,46,A_VeryGood,13,15046.0,Sports,Suburban,0.941,1.016,0.512,4,Sideswipe,False,Insured,False,Clear,0,0,False
CLM1016371,POL2016371,2025-04-20,2025-04-25,3523.52,Liability,100000,25000,1500,177,82,E_Poor,2,34921.0,SUV,Suburban,0.925,0.982,0.336,5,RearEnd,False,Shared,True,Wind,0,0,False
CLM1016372,POL2016372,2024-03-26,2024-03-26,6825.64,Liability,100000,10000,500,219,53,C_Average,0,87535.0,Luxury,Suburban,0.995,0.804,0.173,0,RearEnd,False,Insured,True,Clear,0,0,False
CLM1016373,POL2016373,2024-04-14,2024-04-17,11201.05,Liability,100000,10000,0,227,27,C_Average,7,11882.0,Sedan,Urban,1.313,1.018,0.167,3,Angle,False,Insured,True,Snow,0,1,False
CLM1016374,POL2016374,2024-10-07,2024-10-13,6779.07,UM_UIM,50000,25000,1500,163,63,B_Good,18,8548.0,Pickup,Urban,1.061,1.405,0.478,6,SingleVehicle,False,Shared,False,Snow,0,0,False
CLM1016375,POL2016375,2025-07-08,2025-07-18,4599.38,PIP,50000,50000,2000,128,31,B_Good,18,5997.0,Sedan,Urban,1.212,1.169,0.041,10,RearEnd,False,Insured,True,Clear,0,1,False
CLM1016376,POL2016376,2023-11-27,2023-11-27,6517.61,Liability,250000,10000,1000,222,45,C_Average,8,17705.0,Pickup,Urban,1.171,1.069,0.199,0,Angle,False,Shared,False,Clear,0,0,True
CLM1016377,POL2016377,2024-04-10,2024-05-10,4106.61,Liability,25000,50000,1000,83,43,B_Good,13,11430.0,SUV,Urban,1.348,1.258,0.366,30,RearEnd,False,Shared,True,Rain,0,0,False
CLM1016378,POL2016378,2025-01-25,2025-01-26,2227.51,Liability,50000,100000,1000,48,85,E_Poor,9,15348.0,SUV,Urban,1.205,1.337,0.48,1,Sideswipe,False,ThirdParty,True,Clear,0,1,False
CLM1016379,POL2016379,2025-10-08,2025-10-08,11223.13,Liability,25000,10000,500,118,54,A_VeryGood,9,32643.0,Sports,Urban,1.053,1.211,0.43,0,RearEnd,True,ThirdParty,False,Clear,0,0,False
CLM1016380,POL2016380,2024-10-06,2024-10-06,8732.27,Collision,25000,50000,1000,223,56,B_Good,6,33472.0,Sports,Suburban,1.112,1.085,0.283,0,RearEnd,False,ThirdParty,False,Clear,0,0,False
CLM1016381,POL2016381,2023-10-25,2023-10-26,4819.6,PIP,50000,25000,500,91,33,B_Good,2,28322.0,Pickup,Suburban,1.008,0.996,0.434,1,RearEnd,True,ThirdParty,True,Rain,2,0,False
